qid,query,docno,docid,score,rank
490595,rsa definition key,1160847,1160847,0.8908634,11
490595,rsa definition key,805048,805048,0.88922584,12
490595,rsa definition key,5247999,5247999,0.88894093,13
490595,rsa definition key,1652460,1652460,0.88606054,14
490595,rsa definition key,5247992,5247992,0.8857119,15
490595,rsa definition key,3833407,3833407,0.8851197,16
490595,rsa definition key,549465,549465,0.8846464,17
490595,rsa definition key,805051,805051,0.88441455,18
490595,rsa definition key,1929911,1929911,0.88346756,19
490595,rsa definition key,4737059,4737059,0.88288426,20
490595,rsa definition key,4737068,4737068,0.88254577,21
490595,rsa definition key,6742119,6742119,0.8820944,22
490595,rsa definition key,1473259,1473259,0.8795322,23
490595,rsa definition key,3937202,3937202,0.87870944,24
490595,rsa definition key,4737063,4737063,0.8785102,25
490595,rsa definition key,3937197,3937197,0.8784112,26
490595,rsa definition key,5359213,5359213,0.87837243,27
490595,rsa definition key,5112294,5112294,0.8769299,28
490595,rsa definition key,5248000,5248000,0.8769071,29
490595,rsa definition key,4842895,4842895,0.8765148,30
490595,rsa definition key,549466,549466,0.8762623,31
490595,rsa definition key,4842894,4842894,0.87451005,32
490595,rsa definition key,3937203,3937203,0.8740165,33
490595,rsa definition key,4737065,4737065,0.8719728,34
490595,rsa definition key,4918909,4918909,0.8715153,35
490595,rsa definition key,3937200,3937200,0.8708668,36
490595,rsa definition key,4842891,4842891,0.8701401,37
490595,rsa definition key,805047,805047,0.86910033,38
490595,rsa definition key,7340532,7340532,0.8685795,39
490595,rsa definition key,1288938,1288938,0.86832535,40
490595,rsa definition key,5247994,5247994,0.8672414,41
490595,rsa definition key,4737061,4737061,0.866933,42
490595,rsa definition key,3833414,3833414,0.86655796,43
490595,rsa definition key,1288942,1288942,0.866199,44
490595,rsa definition key,5359212,5359212,0.8645624,45
490595,rsa definition key,4737067,4737067,0.86261564,46
490595,rsa definition key,8485140,8485140,0.8625834,47
490595,rsa definition key,7839908,7839908,0.86244786,48
490595,rsa definition key,1288943,1288943,0.8611709,49
490595,rsa definition key,4737066,4737066,0.8604906,50
490595,rsa definition key,7698191,7698191,0.8604071,51
490595,rsa definition key,4737064,4737064,0.8602779,52
490595,rsa definition key,5633631,5633631,0.8602551,53
490595,rsa definition key,4763066,4763066,0.8601097,54
490595,rsa definition key,3833409,3833409,0.85991746,55
490595,rsa definition key,48492,48492,0.8590028,56
490595,rsa definition key,7065739,7065739,0.8587606,57
490595,rsa definition key,7422680,7422680,0.8582325,58
490595,rsa definition key,805052,805052,0.85796726,59
490595,rsa definition key,1845423,1845423,0.85795605,60
490595,rsa definition key,5128293,5128293,0.85771835,61
490595,rsa definition key,3595606,3595606,0.85765904,62
490595,rsa definition key,1620438,1620438,0.85739434,63
490595,rsa definition key,3833413,3833413,0.856843,64
490595,rsa definition key,3937201,3937201,0.8562537,65
490595,rsa definition key,6686784,6686784,0.85549295,66
490595,rsa definition key,7045861,7045861,0.8554189,67
490595,rsa definition key,7698199,7698199,0.8538793,68
490595,rsa definition key,903932,903932,0.85320306,69
490595,rsa definition key,3497870,3497870,0.85264874,70
490595,rsa definition key,6066626,6066626,0.85229754,71
490595,rsa definition key,7839903,7839903,0.8520459,72
490595,rsa definition key,4763068,4763068,0.8509227,73
490595,rsa definition key,805050,805050,0.85087353,74
490595,rsa definition key,3833410,3833410,0.8502782,75
490595,rsa definition key,1870962,1870962,0.85018325,76
490595,rsa definition key,661209,661209,0.85002875,77
490595,rsa definition key,7839906,7839906,0.8495709,78
490595,rsa definition key,3937204,3937204,0.84948057,79
490595,rsa definition key,7698193,7698193,0.84937394,80
490595,rsa definition key,2507926,2507926,0.8491883,81
490595,rsa definition key,4082315,4082315,0.84857386,82
490595,rsa definition key,6976956,6976956,0.84847575,83
490595,rsa definition key,6066623,6066623,0.8484262,84
490595,rsa definition key,7968902,7968902,0.84767383,85
490595,rsa definition key,526093,526093,0.84763694,86
490595,rsa definition key,3948079,3948079,0.8474237,87
490595,rsa definition key,4292443,4292443,0.84686553,88
490595,rsa definition key,7065743,7065743,0.8461862,89
490595,rsa definition key,805049,805049,0.84601736,90
490595,rsa definition key,7174984,7174984,0.84601367,91
490595,rsa definition key,3845163,3845163,0.84583616,92
490595,rsa definition key,3595607,3595607,0.8458237,93
490595,rsa definition key,4082319,4082319,0.84578913,94
490595,rsa definition key,8195345,8195345,0.84547627,95
490595,rsa definition key,7600745,7600745,0.8451477,96
490595,rsa definition key,3497876,3497876,0.84472847,97
490595,rsa definition key,3937199,3937199,0.8446134,98
490595,rsa definition key,8709994,8709994,0.8445908,99
490595,rsa definition key,4763065,4763065,0.8444365,100
490595,rsa definition key,6976960,6976960,0.84404397,101
490595,rsa definition key,3462698,3462698,0.8436105,102
490595,rsa definition key,4771671,4771671,0.8434591,103
490595,rsa definition key,4071848,4071848,0.8433217,104
490595,rsa definition key,5975541,5975541,0.8432668,105
490595,rsa definition key,7704029,7704029,0.84321713,106
490595,rsa definition key,7600747,7600747,0.84310675,107
490595,rsa definition key,7839911,7839911,0.8430402,108
490595,rsa definition key,2241763,2241763,0.8429202,109
490595,rsa definition key,1814180,1814180,0.84269965,110
490595,rsa definition key,6023906,6023906,0.84255683,111
490595,rsa definition key,4071851,4071851,0.84226704,112
490595,rsa definition key,1554695,1554695,0.8420998,113
490595,rsa definition key,1236786,1236786,0.8420259,114
490595,rsa definition key,3497871,3497871,0.8418327,115
490595,rsa definition key,4071845,4071845,0.8416084,116
490595,rsa definition key,1194055,1194055,0.841552,117
490595,rsa definition key,5975544,5975544,0.841468,118
490595,rsa definition key,4129945,4129945,0.8412296,119
1103812,who formed the commonwealth of independent states,8220086,8220086,0.88255537,0
1103812,who formed the commonwealth of independent states,8220087,8220087,0.87108374,1
1103812,who formed the commonwealth of independent states,8220085,8220085,0.86818886,2
1103812,who formed the commonwealth of independent states,8220089,8220089,0.86633587,3
1103812,who formed the commonwealth of independent states,3843267,3843267,0.8648206,4
1103812,who formed the commonwealth of independent states,1614303,1614303,0.8555889,5
1103812,who formed the commonwealth of independent states,3940091,3940091,0.85445875,6
1103812,who formed the commonwealth of independent states,8220088,8220088,0.85191756,7
1103812,who formed the commonwealth of independent states,2332189,2332189,0.8476657,8
1103812,who formed the commonwealth of independent states,8220081,8220081,0.84001046,9
1103812,who formed the commonwealth of independent states,4401695,4401695,0.8338717,10
1103812,who formed the commonwealth of independent states,1614305,1614305,0.8299427,11
1103812,who formed the commonwealth of independent states,8293805,8293805,0.8289314,12
1103812,who formed the commonwealth of independent states,3708772,3708772,0.8284223,13
1103812,who formed the commonwealth of independent states,2919996,2919996,0.8281486,14
1103812,who formed the commonwealth of independent states,8224183,8224183,0.8274869,15
1103812,who formed the commonwealth of independent states,4292848,4292848,0.8269441,16
1103812,who formed the commonwealth of independent states,3723299,3723299,0.82641506,17
1103812,who formed the commonwealth of independent states,6925926,6925926,0.82636845,18
1103812,who formed the commonwealth of independent states,3981270,3981270,0.82484627,19
1103812,who formed the commonwealth of independent states,2750951,2750951,0.82411456,20
1103812,who formed the commonwealth of independent states,2750965,2750965,0.8238663,21
1103812,who formed the commonwealth of independent states,8220080,8220080,0.823645,22
1103812,who formed the commonwealth of independent states,8224175,8224175,0.8213006,23
1103812,who formed the commonwealth of independent states,947379,947379,0.8212978,24
1103812,who formed the commonwealth of independent states,1315739,1315739,0.8211935,25
1103812,who formed the commonwealth of independent states,2919994,2919994,0.82024777,26
1103812,who formed the commonwealth of independent states,2919990,2919990,0.8201727,27
1103812,who formed the commonwealth of independent states,1294072,1294072,0.81954265,28
1103812,who formed the commonwealth of independent states,3843269,3843269,0.8193758,29
1103812,who formed the commonwealth of independent states,32904,32904,0.8193464,30
1103812,who formed the commonwealth of independent states,2485977,2485977,0.8190756,31
1103812,who formed the commonwealth of independent states,6289840,6289840,0.8190547,32
1103812,who formed the commonwealth of independent states,7908747,7908747,0.8187058,33
1103812,who formed the commonwealth of independent states,2919992,2919992,0.8184707,34
1103812,who formed the commonwealth of independent states,3843266,3843266,0.8182901,35
1103812,who formed the commonwealth of independent states,2945095,2945095,0.817866,36
1103812,who formed the commonwealth of independent states,5096997,5096997,0.81753457,37
1103812,who formed the commonwealth of independent states,1614308,1614308,0.8173426,38
1103812,who formed the commonwealth of independent states,3843263,3843263,0.81729746,39
1103812,who formed the commonwealth of independent states,1659852,1659852,0.8163867,40
1103812,who formed the commonwealth of independent states,2750961,2750961,0.8161494,41
1103812,who formed the commonwealth of independent states,2514948,2514948,0.8156352,42
1103812,who formed the commonwealth of independent states,5974245,5974245,0.815192,43
1103812,who formed the commonwealth of independent states,7242599,7242599,0.8147041,44
1103812,who formed the commonwealth of independent states,8755009,8755009,0.8145783,45
1103812,who formed the commonwealth of independent states,442566,442566,0.81395113,46
1103812,who formed the commonwealth of independent states,5372063,5372063,0.81326973,47
1103812,who formed the commonwealth of independent states,3990417,3990417,0.8131429,48
1103812,who formed the commonwealth of independent states,1336055,1336055,0.8131367,49
1103812,who formed the commonwealth of independent states,3981272,3981272,0.8130866,50
1103812,who formed the commonwealth of independent states,2703114,2703114,0.812837,51
1103812,who formed the commonwealth of independent states,4860798,4860798,0.81251156,52
1103812,who formed the commonwealth of independent states,7742951,7742951,0.81250215,53
1103812,who formed the commonwealth of independent states,6842213,6842213,0.8121228,54
1103812,who formed the commonwealth of independent states,7218307,7218307,0.81205463,55
1103812,who formed the commonwealth of independent states,153734,153734,0.8114968,56
1103812,who formed the commonwealth of independent states,3843270,3843270,0.8114636,57
1103812,who formed the commonwealth of independent states,5411724,5411724,0.81116366,58
1103812,who formed the commonwealth of independent states,1614311,1614311,0.81115603,59
1103812,who formed the commonwealth of independent states,6103245,6103245,0.81096184,60
1103812,who formed the commonwealth of independent states,7430771,7430771,0.8103268,61
1103812,who formed the commonwealth of independent states,8178,8178,0.81015706,62
1103812,who formed the commonwealth of independent states,6122380,6122380,0.80963176,63
1103812,who formed the commonwealth of independent states,168819,168819,0.80918175,64
1103812,who formed the commonwealth of independent states,6128491,6128491,0.80893576,65
1103812,who formed the commonwealth of independent states,947384,947384,0.80850947,66
1103812,who formed the commonwealth of independent states,442560,442560,0.80848235,67
1103812,who formed the commonwealth of independent states,5976811,5976811,0.80825806,68
1103812,who formed the commonwealth of independent states,4148174,4148174,0.80793023,69
1103812,who formed the commonwealth of independent states,2822999,2822999,0.80789113,70
1103812,who formed the commonwealth of independent states,5290795,5290795,0.8076881,71
1103812,who formed the commonwealth of independent states,3773618,3773618,0.8075788,72
1103812,who formed the commonwealth of independent states,4973431,4973431,0.80744946,73
1103812,who formed the commonwealth of independent states,6569474,6569474,0.80727726,74
1103812,who formed the commonwealth of independent states,7280672,7280672,0.8071852,75
1103812,who formed the commonwealth of independent states,7246728,7246728,0.80717146,76
1103812,who formed the commonwealth of independent states,2945096,2945096,0.807011,77
1103812,who formed the commonwealth of independent states,4322057,4322057,0.8069289,78
